playtime,joincount,game_interactions,tnt_ratio,grieferbool
48,16,106,16,1
11,19,464,30,1
49,9,121,24,1
646,10,140,20,0
10,20,429,27,1
349,45,441,24,0
25,11,377,19,1
927,27,68,5,0
38,7,215,16,1
272,10,441,26,0
35,18,473,15,1
92,8,196,9,0
34,3,400,27,1
155,0,169,0,0
22,14,45,23,1
30,8,392,26,1
29,17,31,24,1
26,7,472,24,1
312,4,475,18,0
23,16,416,12,1
277,47,508,6,0
433,50,582,0,0
1,12,392,16,1
690,48,452,13,0
223,35,470,7,0
48,13,120,29,1
20,10,250,17,1
18,1,13,10,1
126,4,643,18,0
479,34,247,14,0
16,19,159,22,1
23,13,166,12,1
855,41,781,28,0
593,50,542,11,0
323,14,331,16,0
50,19,154,19,1
408,41,772,15,0
650,18,445,28,0
11,2,72,12,1
40,17,210,26,1
108,3,196,5,0
39,9,488,22,1
404,43,201,21,0
388,28,935,24,0
951,47,6,10,0
555,0,358,30,0
42,8,395,22,1
21,11,261,23,1
43,20,448,30,1
154,39,386,21,0
56,47,226,9,0
36,16,276,23,1
858,47,656,19,0
32,3,268,18,1
447,18,682,9,0
8,16,450,21,1
18,3,134,28,1
33,12,21,27,1
687,5,216,19,0
166,23,138,2,0
450,41,573,27,0
544,7,142,22,0
762,8,352,30,0
5,16,161,24,1
3,10,203,23,1
401,5,543,16,0
68,48,87,13,0
128,45,644,26,0
46,20,369,21,1
971,50,605,11,0
34,17,15,14,1
21,18,78,27,1
466,43,296,0,0
31,14,406,30,1
580,13,828,2,0
200,49,115,17,0
44,19,317,10,1
559,49,516,30,0
774,13,73,16,0
20,6,286,27,1
34,5,864,24,0
21,17,419,24,1
838,4,757,0,0
7,0,79,29,1
12,10,362,20,1
823,2,893,29,0
3,7,27,30,1
0,14,427,20,1
34,4,277,15,1
762,40,482,7,0
750,45,254,27,0
640,17,334,2,0
448,33,474,29,0
7,17,177,12,1
21,4,313,19,1
41,19,313,19,1
835,13,767,29,0
854,15,966,11,0
46,8,500,18,1
246,47,755,0,0
162,27,735,10,0
181,23,450,15,0
0,10,70,29,1
35,3,496,11,1
28,19,451,19,1
670,34,463,7,0
36,12,154,21,1
137,5,981,4,0
38,15,85,30,1
24,24,542,30,0
207,7,69,9,0
138,31,328,22,0
32,13,269,15,1
256,43,44,16,0
11,5,83,17,1
15,7,443,29,1
422,25,147,30,0
358,39,212,5,0
25,16,272,22,1
25,20,348,19,1
50,0,89,10,1
804,46,987,0,0
3,18,345,12,1
978,40,403,22,0
39,17,174,10,1
2,0,336,24,1
1,15,500,14,1
705,30,520,11,0
17,19,127,28,1
15,17,488,15,1
4,8,330,21,1
46,2,60,12,1
915,11,856,21,0
354,29,590,19,0
38,20,458,24,1
12,0,465,24,1
23,12,453,15,1
31,17,32,12,1
7,2,61,30,1
333,46,646,2,0
16,2,185,25,1
204,6,206,29,0
529,42,55,26,0
9,8,40,30,1
29,18,330,25,1
559,34,143,0,0
67,49,252,23,0
334,10,991,3,0
680,1,623,24,0
449,46,727,20,0
496,50,554,20,0
10,4,465,16,1
48,18,363,28,1
10,18,98,27,1
41,9,169,17,1
208,13,391,12,0
9,8,188,22,1
37,16,256,17,1
10,5,327,27,1
48,26,549,6,0
557,2,313,3,0
48,22,435,21,0
6,33,66,7,0
514,32,198,27,0
11,20,492,21,1
25,7,36,14,1
15,14,147,21,1
253,47,758,17,0
37,0,283,18,1
16,6,208,27,1
449,36,668,6,0
344,20,647,20,0
929,44,844,21,0
25,20,369,11,1
179,22,847,21,0
23,18,442,10,1
732,1,628,6,0
36,7,316,30,1
8,8,78,15,1
276,30,158,2,0
16,2,146,23,1
790,4,358,10,0
49,35,258,30,0
963,48,57,24,0
41,8,296,16,1
980,48,483,6,0
780,32,260,23,0
38,4,898,28,0
17,12,391,21,1
18,3,260,27,1
972,42,904,23,0
23,14,281,16,1
47,14,213,30,1
361,35,286,7,0
463,23,82,5,0
24,7,211,27,1
506,24,671,24,0
762,40,309,15,0
606,42,523,5,0
428,13,843,9,0
689,31,369,18,0
28,7,417,12,1
32,2,404,19,1
11,31,96,19,0
9,19,314,20,1
4,3,428,12,1
5,0,466,19,1
0,9,339,22,1
183,22,695,4,0
190,21,952,19,0
30,10,23,26,1
40,17,94,21,1
8,16,400,11,1
48,14,281,23,1
471,4,255,28,0
809,37,660,15,0
452,48,320,3,0
34,15,329,11,1
43,18,228,21,1
987,13,874,17,0
649,28,470,0,0
747,13,461,6,0
48,8,357,17,1
112,19,647,1,0
